date,ndx_return,sp_return,m2_growth,vix,sentiment,ndx_1m,ndx_3m,sp_1m,m2_3m,tbill,metabolism
1991-08-31,0.0560342454424911,0.0196487846243216,0.0020105629576281,17.294090964577414,-0.0193891326761654,0.0706543832002595,0.0322391004887234,0.0448593429577663,0.0062985956241339,0.004625,0.004625
1991-09-30,0.0004523403676508,-0.0191437358430863,-0.0041029019795753,15.681363712657582,-0.0312101180354754,0.0560342454424911,0.0301254436533939,0.0196487846243216,-0.0015313016063652,0.00445,0.00445
1991-10-31,0.0172848563041163,0.0118342366545192,0.003728874721838,16.956499767303466,-0.0397023311215302,0.0004523403676508,0.1311591312860303,-0.0191437358430863,0.0016204537270436,0.0042499999999999994,0.0042499999999999994
1991-11-30,-0.0263756045507034,-0.0439037086263069,0.0065012882737132,16.36391299703847,-0.1191350661218166,0.0172848563041163,0.0747735892957763,0.0118342366545192,0.0061094306849152,0.003958333333333334,0.0065012882737132
1991-12-31,0.1617507674400737,0.1115878550742814,0.0049114451555289,17.77350010871887,-0.1141255908916073,-0.0263756045507034,-0.0090986247472441,-0.0439037086263069,0.0152162145907257,0.00365,0.0049114451555289
1992-01-31,0.0225476151406587,-0.0199237517839235,-0.0033471563981043,18.347619102114724,-0.012312342765771,0.1617507674400737,0.1506599432155584,0.1115878550742814,0.0080592006711004,0.0032166666666666663,0.0032166666666666663
1992-02-29,0.0223608246362543,0.0095895431269641,0.0055279816922757,17.68318167599765,0.0746333311263728,0.0225476151406587,0.1566126965141905,-0.0199237517839235,0.0070843875576722,0.0031999999999999997,0.0055279816922757
1992-03-31,-0.066005599536113,-0.0218318621253278,0.0028670233204266,17.47736850537752,0.0964872726509648,0.0223608246362543,0.2145089171141145,0.0095895431269641,0.0050355450236965,0.0033583333333333334,0.0033583333333333334
1992-04-30,-0.047020594382876,0.0278927139575604,-0.0020925434718538,17.520454623482443,0.0306757169775664,-0.066005599536113,-0.0235904639016693,-0.0218318621253278,0.0063007103159269,0.0033416666666666664,0.0033416666666666664
1992-05-31,0.0241506802765594,0.0009639568254424,-0.0046073422132962,16.562856946672714,0.0032397257492712,-0.047020594382876,-0.0900197061025053,0.0278927139575604,-0.0038424023882009,0.003025,0.003025
1992-06-30,-0.0446090227958202,-0.0173588331506637,-0.0025517016289352,15.076999950408936,0.0394579017690072,0.0241506802765594,-0.0884265959966105,0.0009639568254424,-0.0092248747421163,0.0031249999999999997,0.0031249999999999997
1992-07-31,0.0320850435708492,0.0393736860633058,0.0033613945325281,15.203181873668324,-0.020350110156869,-0.0446090227958202,-0.0675436546390595,-0.0173588331506637,-0.0038099175994567,0.002958333333333333,0.0033613945325281
1992-08-31,-0.037424145319805,-0.0239975316018912,0.0039430773791877,13.601818214763297,0.0348866516329918,0.0320850435708492,0.0098583895488837,0.0393736860633058,0.0047473518677862,0.0026416666666666667,0.0039430773791877
1992-09-30,0.0465314019199376,0.0091055938574187,-0.0029530756282668,14.42190474555606,-0.0453512301202863,-0.037424145319805,-0.050857143244305,-0.0239975316018912,0.0043430407234434,0.002625,0.002625
1992-10-31,0.0509922293379181,0.0021062826915365,0.0080561561472618,13.696666581290108,-0.0593038210945744,0.0465314019199376,0.0396872361194058,0.0091055938574187,0.009042395493626,0.002175,0.0080561561472618
1992-11-30,0.0662453639065097,0.030261807703684,0.0067577493756427,17.636818278919566,0.0407074052297199,0.0509922293379181,0.0587336895443562,0.0021062826915365,0.0118713640256327,0.0025083333333333333,0.0067577493756427
1992-12-31,0.0262850647598571,0.0101077669870628,0.0011673719538887,14.424499940872192,0.2063002562330615,0.0662453639065097,0.1727594065439739,0.030261807703684,0.0160530758522643,0.002775,0.002775
1993-01-31,0.0288046422541856,0.0070459878920066,-0.0104066462614779,12.19136363809759,0.2215696928962584,0.0262850647598571,0.150071045440824,0.0101077669870628,-0.0025561921551344,0.0025666666666666667,0.0025666666666666667
1993-02-28,-0.0524071217565396,0.0104836275954076,0.0003240249793801,12.408999967575074,0.2188249948833669,0.0288046422541856,0.1257917969736184,0.0070459878920066,-0.0089303954472496,0.0024166666666666664,0.0024166666666666664
1993-03-31,0.0235803338664972,0.0186972990518887,0.000117789098619,13.721578949376156,0.2377008425612603,-0.0524071217565396,0.0005129450585323,0.0104836275954076,-0.009969392216878,0.0024583333333333336,0.0024583333333333336
1993-04-30,-0.0541845344609095,-0.0254168101601566,0.000794982775373,13.606086855349334,0.1588676817715168,0.0235803338664972,-0.0021238645030874,0.0186972990518887,0.0012371862849063,0.0024166666666666664,0.0024166666666666664
1993-05-31,0.0828515713439548,0.0227174627877448,0.0077669902912622,12.840952419099354,0.0937949420223313,-0.0541845344609095,-0.0826181736724943,-0.0254168101601566,0.0086869460231457,0.0023916666666666665,0.0077669902912622
1993-06-30,-0.0053923702984224,0.0007552285391652,-0.0049629240380685,13.6060001373291,0.1150763817131519,0.0828515713439548,0.0483282166520251,0.0227174627877448,0.0035627005859317,0.002533333333333333,0.002533333333333333
1993-07-31,-0.0362171656282007,-0.0053270457083592,0.0029926065015841,12.52409081025557,0.1059364207809971,-0.0053923702984224,0.0186550173105866,0.0007552285391652,0.0057664018829066,0.0024916666666666668,0.0029926065015841
1993-08-31,0.0560696136189879,0.0344319561458872,0.0003217691452641,11.500476201375326,0.1284881642749232,-0.0362171656282007,0.03800609696213,-0.0053270457083592,-0.0016640392362936,0.002558333333333333,0.002558333333333333
1993-09-30,0.0270092650107547,-0.0099879301648051,-0.0021346901775008,11.928636420856822,0.2125667462746302,0.0560696136189879,0.0123332936502278,0.0344319561458872,0.0011735711770917,0.0025083333333333333,0.0025083333333333333
1993-10-31,0.0216087404277476,0.0193929227518845,0.0053041847380141,12.931428409758068,0.2404283934062527,0.0270092650107547,0.0453123833059492,-0.0099879301648051,0.0034809571169485,0.0024333333333333334,0.0053041847380141
1993-11-30,-0.0108059791148719,-0.0129106260836291,0.0103774959918379,11.875238100687662,0.325846129655838,0.0216087404277476,0.1080299722901609,0.0193929227518845,0.0135684416761703,0.00255,0.0103774959918379
1993-12-31,0.0297858845868086,0.0100911747241843,0.0057124722310377,14.083809534708658,0.3653825194604935,-0.0108059791148719,0.0378639906084641,-0.0129106260836291,0.0215390927206655,0.0026000000000000003,0.0057124722310377
1994-01-31,0.0394445904972087,0.0325007455199777,-0.0139131931495453,11.356363556601783,0.3804931111874119,0.0297858845868086,0.040669956992394,0.0100911747241843,0.0020113686051597,0.002525,0.002525
1994-02-28,-0.0043961855348489,-0.0300449972866785,0.0031710013382206,11.290476163228352,0.241152604243585,0.0394445904972087,0.0588385890627669,0.0325007455199777,-0.0051354548339633,0.002525,0.0031710013382206
1994-03-31,-0.0708688672660502,-0.0457465106063508,0.0030739784821505,13.644210464075991,0.1948876621261719,-0.0043961855348489,0.065699666512853,-0.0300449972866785,-0.0077454889698501,0.002916666666666667,0.0030739784821505
1994-04-30,-0.0253551067258605,0.0115306431009645,0.0046257480701956,15.223478317260742,0.1561355595787366,-0.0708688672660502,-0.0384654197327849,-0.0457465106063508,0.0109094082736951,0.0030416666666666665,0.0046257480701956
1994-05-31,0.0150033653141745,0.0123971442028141,-0.0045756712423379,16.471052671733656,0.1477954363630663,-0.0253551067258605,-0.0984081528428032,0.0115306431009645,0.0031029782791518,0.0032666666666666664,0.0032666666666666664
1994-06-30,-0.0489640174520106,-0.02679082362832,-0.0024573576178086,13.897142818995883,0.1200328533848126,0.0150033653141745,-0.0808404450559592,0.0123971442028141,-0.0024285177368529,0.003483333333333333,0.003483333333333333
1994-07-31,0.0273661287904518,0.0314899072589001,0.006086074481959,13.408636353232644,0.1702003918828502,-0.0489640174520106,-0.0591706814490239,-0.02679082362832,-0.0009784454228899,0.0035,0.006086074481959
1994-08-31,0.0749405391180424,0.0375986996499262,-0.0038888088722454,12.48449993133545,0.2580077960606544,0.0273661287904518,-0.008278623812165,0.0314899072589001,-0.0002891008962128,0.003566666666666667,0.003566666666666667
1994-09-30,-0.0101784062706529,-0.0268775348414747,-0.0027472527472527,11.889130467953889,0.2008423263827959,0.0749405391180424,0.0502837204330508,0.0375986996499262,-0.0005796261411391,0.0037916666666666667,0.0037916666666666667
1994-10-31,0.0487494766837881,0.0208338156220111,0.0036827606205596,13.23333336058117,0.1831964413004536,-0.0101784062706529,0.0931169010469825,-0.0268775348414747,-0.002967017139565,0.003941666666666667,0.003941666666666667
1994-11-30,-0.0199249018568548,-0.0395046118788872,0.0068473361839824,15.245238031659808,0.1907949263850848,0.0487494766837881,0.1158687694687035,0.0208338156220111,0.0077790630422207,0.004233333333333333,0.0068473361839824
1994-12-31,-0.0013586737330063,0.012299117331743,0.0038738557777842,16.38380949837821,0.2566865600885883,-0.0199249018568548,0.0173913383611026,-0.0395046118788872,0.0144700594461359,0.004625,0.004625
1995-01-31,0.0026220040749993,0.024277711761677,-0.0123199176766521,14.177142824445452,0.1769964344078494,-0.0013586737330063,0.0264567290813184,0.012299117331743,-0.0017046111175315,0.004608333333333333,0.004608333333333333
1995-02-28,0.0670318365968964,0.0360741480725925,0.0022863427198795,12.274285679771786,0.0973645190575293,0.0026220040749993,-0.0186902347145753,0.024277711761677,-0.0062268644724382,0.004916666666666667,0.004916666666666667
1995-03-31,0.0338728182577674,0.0273291951133807,0.0047932547932549,11.470000016061883,-0.0016428681030388,0.0670318365968964,0.0683760490464409,0.0360741480725925,-0.0053167162131257,0.0048,0.0048
1995-04-30,0.0501174191389954,0.0279603578049114,0.0083625495718144,12.166521735813308,0.0667133381124585,0.0338728182577674,0.1060677419746891,0.0273291951133807,0.0155124012386771,0.00475,0.0083625495718144
1995-05-31,0.0394837904449225,0.0363117126994647,-0.0024509105417651,12.442631570916427,0.0357877081260085,0.0501174191389954,0.1584635065604176,0.0279603578049114,0.0107126357126361,0.004758333333333333,0.004758333333333333
1995-06-30,0.1022946579983656,0.0212785434316493,0.0061137616775703,12.265909194946287,-0.035843339189887,0.0394837904449225,0.1285549274069726,0.0363117126994647,0.0120409218920627,0.004583333333333333,0.0061137616775703
1995-07-31,0.0573387616045406,0.0317760395752064,0.0109038248573132,11.89681811766191,0.0401126700528566,0.1022946579983656,0.2032428416434897,0.0212785434316493,0.0145914674114395,0.00455,0.0109038248573132
1995-08-31,0.0138693829642735,-0.0003202374774278,0.0022752169882869,12.514000129699706,0.1245550352238839,0.0573387616045406,0.2115171817033352,0.0317760395752064,0.0193983372853754,0.004533333333333334,0.004533333333333334
1995-09-30,0.0144078181548816,0.0400974728873253,0.0003923546886386,12.79826085463814,0.2142524157961209,0.0138693829642735,0.1816636187644902,-0.0003202374774278,0.0136013856944092,0.0044083333333333335,0.0044083333333333335
1995-10-31,0.0234156214652045,-0.0049793351897702,0.0037259076647244,12.057000017166136,0.2249361218944672,0.0144078181548816,0.0874486278292983,0.0400974728873253,0.0064043144855483,0.004383333333333334,0.004383333333333334
1995-11-30,-0.0084506134910542,0.0410490027810619,0.0097965335342877,14.357272711667148,0.1576611285408337,0.0234156214652045,0.0525594574557455,-0.0049793351897702,0.0139566167815705,0.004433333333333333,0.0097965335342877
1995-12-31,-0.0294583155315831,0.0174438734059647,0.0084853510226643,12.46904754638672,0.0801659692379255,-0.0084506134910542,0.0293877119092467,0.0410490027810619,0.0221593455849395,0.0044083333333333335,0.0084853510226643
1996-01-31,0.027055216465458,0.0326173868692312,-0.0110724367582973,11.74849991798401,0.0270547808726288,-0.0294583155315831,-0.0151261987464781,0.0174438734059647,0.0070892293951825,0.004141666666666666,0.004141666666666666
1996-02-29,0.0523977043389083,0.0069337017847039,0.0094504337222514,13.473636237057772,0.0620211773262969,0.027055216465458,-0.0116236708509287,0.0326173868692312,0.0067440574903261,0.004075,0.0094504337222514
1996-03-31,-0.0210972725910576,0.0079165675908396,0.0102405007687238,15.032999801635745,0.1051844795865397,0.0523977043389083,0.0490299262668301,0.0069337017847039,0.0084961767204756,0.004050000000000001,0.0102405007687238
1996-04-30,0.0935557050286806,0.0134314220141846,-0.0036687773459792,17.762380781627837,0.1210254602134227,-0.0210972725910576,0.0580671313655654,0.0079165675908396,0.0160463376105088,0.004191666666666667,0.004191666666666667
1996-05-31,0.0384863961894244,0.0228534059917031,0.0014456385358136,16.575238000778924,0.1248864156584585,0.0935557050286806,0.1265756010568481,0.0134314220141846,0.0079892378651438,0.00415,0.00415
1996-06-30,-0.0217941139187727,0.0022567099722681,0.0067819692223887,16.14636369185014,0.0742097144636015,0.0384863961894244,0.1116837590513233,0.0228534059917031,0.0045384134576189,0.004233333333333333,0.0067819692223887
1996-07-31,-0.0609626144566902,-0.0457480167192076,0.0043285358727409,16.395000171661376,0.1022026869318177,-0.0217941139187727,0.1108923962683152,0.0022567099722681,0.0126016038404888,0.004233333333333333,0.0043285358727409
1996-08-31,0.0433326474983464,0.0188139351475606,0.0029899795280681,17.97863635149869,0.1622905863388892,-0.0609626144566902,-0.0460755802244366,-0.0457480167192076,0.014163148576876,0.004258333333333334,0.004258333333333334
1996-09-30,0.1115179998842892,0.0542033273283304,-0.0011279709950314,15.760454698042436,0.2130466371774673,0.0433326474983464,-0.0416239499624387,0.0188139351475606,0.0061952169678605,0.004308333333333333,0.004308333333333333
1996-10-31,0.0195506633498689,0.026101002422918,0.0063183932460408,16.578000020980834,0.2452043544861578,0.1115179998842892,0.0889857088697789,0.0542033273283304,0.0081887727615559,0.004141666666666666,0.0063183932460408
1996-11-30,0.1090706267322607,0.0733761517814057,0.0109009297851874,16.381739201753035,0.2606147949894269,0.0195506633498689,0.1823555898302442,0.026101002422918,0.0161407278098562,0.004191666666666667,0.0109009297851874
1996-12-31,-0.015167712936224,-0.021505414489508,0.0139285336716354,15.996999740600586,0.3221101626273124,0.1090706267322607,0.256853083412689,0.0733761517814057,0.0314575323313524,0.004125,0.0139285336716354
1997-01-31,0.1219806226602606,0.0613170390541288,-0.0083153038083569,19.26095244998024,0.3498405112374213,-0.015167712936224,0.1136027457668999,-0.021505414489508,0.0164582665384203,0.004208333333333333,0.004208333333333333
1997-02-28,-0.0771417359470284,0.005927590234654,0.004915361160761,19.473181551153008,0.3138914879943643,0.1219806226602606,0.2254817215130036,0.0613170390541288,0.0104397927899355,0.00415,0.004915361160761
1997-03-31,-0.0627895762697936,-0.0426140106407487,0.0143600742852658,20.139473563746403,0.2371890790039493,-0.0771417359470284,0.01972399853049,0.005927590234654,0.01086984855199,0.0042499999999999994,0.0143600742852658
1997-04-30,0.0974581498428175,0.0584055790673403,-0.0054925219185147,20.169999980926512,0.224366117020448,-0.0627895762697936,-0.0295850640722018,-0.0426140106407487,0.0137472400378506,0.004316666666666667,0.004316666666666667
1997-05-31,0.0961542701723587,0.058576884803325,0.0003370757383256,19.66227262670344,0.2266563004063021,0.0974581498428175,-0.0507948545153795,0.0584055790673403,0.0091287175328922,0.0042499999999999994,0.0042499999999999994
1997-06-30,-0.001616507099582,0.0434526147952758,0.0072576464489373,19.9247620900472,0.312704320748647,0.0961542701723587,0.1274486169989142,0.058576884803325,0.0020629190304282,0.003991666666666667,0.0072576464489373
1997-07-31,0.1564086946758509,0.0781458094374247,0.0018270715388573,20.19428598313105,0.3918569616733058,-0.001616507099582,0.2010388060186088,0.0434526147952758,0.0094381206731144,0.0042,0.0042
1997-08-31,-0.0297914054686457,-0.0574656317085283,0.0119185225141917,20.529090881347656,0.4040724087146021,0.1564086946758509,0.2655532405695331,0.0781458094374247,0.0211249351995852,0.004283333333333333,0.0119185225141917
1997-09-30,0.0215166745504804,0.0531535906155671,-0.0023099378093666,23.08476202828544,0.2757302309075991,-0.0297914054686457,0.1201440018515833,-0.0574656317085283,0.0114256304683477,0.0042250000000000005,0.0042250000000000005
1997-10-31,-0.0706734082967889,-0.0344776973752203,0.0063606757581926,23.812380836123516,0.2128134167963458,0.0215166745504804,0.1460984520736938,0.0531535906155671,0.0160026713929775,0.004141666666666666,0.0063606757581926
1997-11-30,0.0302956148333353,0.0445868552126393,0.0120341811194821,23.870869760927945,0.1749740143616994,-0.0706734082967889,-0.0789590452530051,-0.0344776973752203,0.0161187968016247,0.004258333333333334,0.0120341811194821
1997-12-31,-0.0568104940657311,0.0157315971086944,0.0130901823632276,32.034737034847865,0.2700203738866313,0.0302956148333353,-0.0219170783411667,0.0445868552126393,0.0318033787909628,0.0042499999999999994,0.0130901823632276
1998-01-31,0.0810431521128285,0.0101501774424079,-0.0065838141736943,26.276363719593395,0.122711005830957,-0.0568104940657311,-0.096913862861714,0.0157315971086944,0.0185316276482783,0.004316666666666667,0.004316666666666667
1998-02-28,0.1148319993271562,0.0704491925363124,0.0120138009779831,23.866499996185304,0.1720848275082452,0.0810431521128285,0.0505188305567751,0.0101501774424079,0.0185111166625033,0.0042499999999999994,0.0120138009779831
1998-03-31,0.0222170359913855,0.0499457143412205,0.0102278580363495,19.99894724394146,0.1568360042668158,0.1148319993271562,0.136714542252891,0.0704491925363124,0.0156334763525178,0.004316666666666667,0.0102278580363495
1998-04-30,0.022495994108592,0.0090764692534603,0.0020637078760803,20.158636353232644,0.1920822193225224,0.0222170359913855,0.2319570593600655,0.0499457143412205,0.0244743962072133,0.004158333333333333,0.004158333333333333
1998-05-31,-0.044907580238599,-0.0188262232614684,-0.0004845782957381,22.02857144673665,0.1140059256745922,0.022495994108592,0.1652367027602206,0.0090764692534603,0.0118221284736701,0.004075,0.004075
1998-06-30,0.1218636708218996,0.0394382406350404,0.0048481322570479,20.873999786376952,0.0163859776298825,-0.044907580238599,-0.0017251543678884,-0.0188262232614684,0.0064339127901329,0.0040416666666666665,0.0048481322570479
1998-07-31,0.0298503334721069,-0.0116153269173854,0.0049453598050803,21.662727269259367,-0.0069161036653601,0.1218636708218996,0.0955875742413707,0.0394382406350404,0.009328132192959,0.0041333333333333335,0.0049453598050803
1998-08-31,-0.1720227424490676,-0.1457967182501138,0.0113783667002735,19.929999871687457,0.0202171536755838,0.0298503334721069,0.1034676274345818,-0.0116153269173854,0.0213075412697256,0.00415,0.0113783667002735
1998-09-30,0.1798937341469642,0.062395515043411,0.0003560239248077,31.58809498378209,-0.1423568611343701,-0.1720227424490676,-0.0433950882075221,-0.1457967182501138,0.0167418522181745,0.003991666666666667,0.003991666666666667
1998-10-31,0.0409073638117787,0.0802942285676289,0.0156120245806345,38.20476223173596,-0.1261479007380624,0.1798937341469642,0.0060867205471155,0.062395515043411,0.0275337270152193,0.0034416666666666662,0.0156120245806345
1998-11-30,0.1124153451651084,0.0591259962856813,0.0159560798972082,36.608181953430176,0.0235237987091143,0.0409073638117787,0.0168886118820681,0.0802942285676289,0.0321845628026202,0.0035916666666666666,0.0159560798972082
1998-12-31,0.1784705998867961,0.056375287084956,0.0113364606328183,26.223000144958498,0.0434443965073554,0.1124153451651084,0.3662241152942223,0.0591259962856813,0.0435143663843218,0.00365,0.0113364606328183
1999-01-31,0.1585938693644679,0.0410094408537484,-0.0053886905709285,25.479090777310457,0.1665083357403355,0.1784705998867961,0.3645762377868899,0.056375287084956,0.0219366896390607,0.00365,0.00365
1999-02-28,-0.094918609842568,-0.0322825623775913,0.0092355523043161,28.03526316191021,0.2271903077406542,0.1585938693644679,0.5188572185624412,0.0410094408537484,0.015176600441501,0.003683333333333333,0.0092355523043161
1999-03-31,0.0940693616124987,0.0387942154089167,0.0067047204856391,28.82263153477719,0.1564551675992627,-0.094918609842568,0.2357699026734556,-0.0322825623775913,0.0105272731406742,0.0038166666666666666,0.0067047204856391
1999-04-30,0.0142423774941691,0.0379440275962774,0.0052200522005221,25.30956541973612,0.1483255657056967,0.0940693616124987,0.1472649284994993,0.0387942154089167,0.021305779078274,0.0036000000000000003,0.0052200522005221
1999-05-31,-0.0218545975940309,-0.0249704807961751,0.0001566836780373,23.478571483067103,0.1667645717820813,0.0142423774941691,0.0043249316823081,0.0379440275962774,0.0121183292561384,0.0037249999999999996,0.0037249999999999996
1999-06-30,0.0990908136085531,0.0544383311143248,-0.000917574916635,26.204500198364254,0.1585126702984174,-0.0218545975940309,0.0854005232345589,-0.0249704807961751,0.0044550445504454,0.0037999999999999996,0.0037999999999999996
1999-07-31,-0.0112506205109289,-0.0320460923910916,0.0078849513910665,23.6263636675748,0.1989467790530573,0.0990908136085531,0.0903821878484747,0.0544383311143248,0.0071179156594141,0.0037916666666666667,0.0078849513910665
1999-08-31,0.0554575391306282,-0.006254091687235,0.004156109703516,21.049047470092773,0.1372331283505886,-0.0112506205109289,0.0629754145204932,-0.0320460923910916,0.0111451782557123,0.0038750000000000004,0.004156109703516
1999-09-30,0.0046017450328899,-0.0285517924480246,-0.0007746619154068,24.323636228388008,0.1439504971106847,0.0554575391306282,0.1469924741316897,-0.006254091687235,0.0112898167644819,0.004025,0.004025
1999-10-31,0.0953278991535633,0.0625395414523846,0.0092145483542283,24.541428611392067,0.0881234223563825,0.0046017450328899,0.0483852897188115,-0.0285517924480246,0.0126239054096102,0.00395,0.0092145483542283
1999-11-30,0.1248445564055904,0.0190618589692204,0.011281330933673,24.021428516932897,0.2043695931633313,0.0953278991535633,0.1613920379748752,0.0625395414523846,0.019809211836834,0.00415,0.011281330933673
1999-12-31,0.2498121241866533,0.0578438947399229,0.0134126226234914,21.81809525262742,0.2191186763586536,0.1248445564055904,0.2377433135253288,0.0190618589692204,0.0342887520489079,0.004266666666666667,0.0134126226234914
2000-01-31,-0.0371592080526377,-0.0509035487919006,-0.0071101212147171,22.15909090909091,0.2976578570181323,0.2498121241866533,0.5398605542182013,0.0578438947399229,0.0175584917255606,0.004391666666666666,0.004391666666666666
2000-02-29,0.1952045161963149,-0.0201080832563569,0.006837496225357,23.201999855041503,0.2474324831674839,-0.0371592080526377,0.353604301193914,-0.0509035487919006,0.0130870735306882,0.0046166666666666665,0.006837496225357
2000-03-31,0.0306776997429707,0.0967198283536481,0.0130037061633712,23.595500183105468,0.2247258871793747,0.1952045161963149,0.4382733727222423,-0.0201080832563569,0.0126782884310618,0.004666666666666666,0.0130037061633712
2000-04-30,-0.1420378945807023,-0.0307957557801913,0.0155860085437549,22.718260806539785,0.1833681393414735,0.0306776997429707,0.186095304015099,0.0967198283536481,0.0358267546697728,0.0047416666666666675,0.0155860085437549
2000-05-31,-0.1190242346381692,-0.0219150506034178,-0.0168044478687294,27.16421077125951,0.2054475204598519,-0.1420378945807023,0.0568983291646507,-0.0307957557801913,0.0115041024872,0.004725,0.004725
2000-06-30,0.1322801950022591,0.0239335496158772,0.0003600474415452,26.373181863264605,0.2310376306374867,-0.1190242346381692,-0.220968627688374,-0.0219150506034178,-0.0011208391490081,0.004641666666666666,0.004641666666666666
2000-07-31,-0.0410330915920906,-0.0163412759041708,0.0078546778735204,21.539999961853027,0.2354619065600056,0.1322801950022591,-0.1441730092987768,0.0239335496158772,-0.008724985944235,0.004791666666666667,0.0078546778735204
2000-08-31,0.1297297235140555,0.0606991049416709,0.0071842702293927,19.89300012588501,0.2974914043180404,-0.0410330915920906,-0.0434195657118159,-0.0163412759041708,0.015460860725178,0.005058333333333334,0.0071842702293927
2000-09-30,-0.1243332383935177,-0.0534829747197642,0.0020439661285611,18.08869569197945,0.2269199202458063,0.1297297235140555,0.226682267591656,0.0606991049416709,0.0171701988016852,0.005075,0.005075
2000-10-31,-0.0807453208051106,-0.0049494854217706,0.0055157772042293,19.6875,0.1760151328579072,-0.1243332383935177,-0.0513259054399175,-0.0534829747197642,0.0148096798588353,0.005025,0.0055157772042293
2000-11-30,-0.2363464638287999,-0.0800686101073089,0.011467842431017,25.200000069358133,0.1978416832784811,-0.0807453208051106,-0.0906118941026243,-0.0049494854217706,0.0191256830601092,0.005149999999999999,0.011467842431017
2000-12-31,-0.0657639955164166,0.0040534456237286,0.0147964717680044,26.38285709562756,0.147499328899768,-0.2363464638287999,-0.3852888630207661,-0.0800686101073089,0.0320955790525352,0.0050416666666666665,0.0147964717680044
2001-01-31,0.1073152214494281,0.0346365766761644,-0.0051627475497116,26.530499839782717,0.1040867379596156,-0.0657639955164166,-0.3441737180140687,0.0040534456237286,0.0211347781986792,0.0047416666666666675,0.0047416666666666675
2001-02-28,-0.2640493843852439,-0.0922907353958596,0.0164403000202717,24.91857147216797,0.1053969226777553,0.1073152214494281,-0.210005191047121,0.0346365766761644,0.0261547592247715,0.004058333333333333,0.0164403000202717
2001-03-31,-0.1755837363334397,-0.0642047108033915,0.0152170878123689,23.41157913208008,0.0049552402849639,-0.2640493843852439,-0.2386636891693877,-0.0922907353958596,0.0265800830879681,0.003933333333333333,0.0152170878123689
